STATE_ABBR,AMA_SITE_CODE,AQS_POC,PROGRAM,YEAR,QUARTER,SAMPLE_DATE,SAMPLE_START_TIME,AQS_PARAMETER_CODE,AQS_PARAMETER_NAME,DATA_SOURCE,DURATION_DESC,SAMPLE_VALUE_REPORTED,AQS_UNIT_CODE,UNIT_DESC,SAMPLING_FREQUENCY_CODE,COMMENT,SAMPLE_VALUE_STD_FINAL_UG_M3,SAMPLE_VALUE_STD_FINAL_TYPE,AQS_PARAMETER_CODE_FINAL,AQS_PARAMETER_NAME_FINAL,ALTERNATE_MDL,MDL_STD_UG_M3,MDL_TYPE,AQS_NULL_DATA_CODE,AQS_QUALIFIER_01,AQS_QUALIFIER_02,AQS_QUALIFIER_03,AQS_QUALIFIER_04,AQS_QUALIFIER_05,AQS_QUALIFIER_06,AQS_QUALIFIER_07,AQS_QUALIFIER_08,AQS_QUALIFIER_09,AQS_QUALIFIER_10,AQS_METHOD_CODE,SAMPLE_COLLECTION_DESC,SAMPLE_ANALYSIS_DESC,SAMPLE_VALUE_FLAG,BELOW_MDL_FLAG,CENSUS_TRACT_ID,CENSUS_TRACT_POPULATION_2010,MONITOR_LATITUDE,MONITOR_LONGITUDE
NJ,340010006,1,IMPROVE,2014,4,08-Oct-14,00:00,88112,Chromium (PM2.5),AQS_20171121,24 HOURS,0.0002,105,UG/CU METER (LC),3,,0.0002,L,88112,Chromium (PM2.5),,0.0001,ENTITY_ENTERED,,,,,,,,,CF-N,,,800,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.",X-Ray Fluorescence,,,34001010505,3044,39.464872,-74.448736
NJ,340010006,1,IMPROVE,2014,4,04-Nov-14,00:00,88112,Chromium (PM2.5),AQS_20171121,24 HOURS,0.0001,105,UG/CU METER (LC),3,,0.0001,L,88112,Chromium (PM2.5),,0.0001,ENTITY_ENTERED,,,,,,,,,CF-N,,,800,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.",X-Ray Fluorescence,,,34001010505,3044,39.464872,-74.448736
NJ,340010006,1,IMPROVE,2014,4,11-Oct-14,00:00,88112,Chromium (PM2.5),AQS_20171121,24 HOURS,0.0004,105,UG/CU METER (LC),3,,0.0004,L,88112,Chromium (PM2.5),,0.0001,ENTITY_ENTERED,,,,,,,,,CF-N,,,800,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.",X-Ray Fluorescence,,,34001010505,3044,39.464872,-74.448736
NJ,340010006,1,IMPROVE,2014,4,29-Oct-14,00:00,88112,Chromium (PM2.5),AQS_20171121,24 HOURS,0.0003,105,UG/CU METER (LC),3,,0.0003,L,88112,Chromium (PM2.5),,0.0001,ENTITY_ENTERED,,,,,,,,,CF-N,,,800,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.",X-Ray Fluorescence,,,34001010505,3044,39.464872,-74.448736
NJ,340010006,1,IMPROVE,2014,4,26-Oct-14,00:00,88112,Chromium (PM2.5),AQS_20171121,24 HOURS,0.0001,105,UG/CU METER (LC),3,,0.0001,L,88112,Chromium (PM2.5),,0.0001,ENTITY_ENTERED,,,,,,,,,CF-N,,,800,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.",X-Ray Fluorescence,,,34001010505,3044,39.464872,-74.448736
NJ,340010006,1,IMPROVE,2014,4,23-Oct-14,00:00,88112,Chromium (PM2.5),AQS_20171121,24 HOURS,0.0001,105,UG/CU METER (LC),3,,0.0001,L,88112,Chromium (PM2.5),,0.0001,ENTITY_ENTERED,,,,,,,,,CF-N,,,800,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.",X-Ray Fluorescence,,,34001010505,3044,39.464872,-74.448736
NJ,340010006,1,IMPROVE,2014,4,20-Oct-14,00:00,88112,Chromium (PM2.5),AQS_20171121,24 HOURS,0.0001,105,UG/CU METER (LC),3,,0.0001,L,88112,Chromium (PM2.5),,0.0001,ENTITY_ENTERED,,,,,,,,,CF-N,,,800,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.",X-Ray Fluorescence,,,34001010505,3044,39.464872,-74.448736
NJ,340010006,1,IMPROVE,2014,4,17-Oct-14,00:00,88112,Chromium (PM2.5),AQS_20171121,24 HOURS,0.0002,105,UG/CU METER (LC),3,,0.0002,L,88112,Chromium (PM2.5),,0.0001,ENTITY_ENTERED,,,,,,,,,CF-N,,,800,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.",X-Ray Fluorescence,,,34001010505,3044,39.464872,-74.448736
NJ,340010006,1,IMPROVE,2014,3,24-Aug-14,00:00,88112,Chromium (PM2.5),AQS_20171121,24 HOURS,0.0002,105,UG/CU METER (LC),3,,0.0002,L,88112,Chromium (PM2.5),,0.0001,ENTITY_ENTERED,,,,,,,,,CF-N,,,800,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.",X-Ray Fluorescence,,,34001010505,3044,39.464872,-74.448736
NJ,340010006,1,IMPROVE,2014,4,07-Nov-14,00:00,88112,Chromium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88112,Chromium (PM2.5),,0.0001,ENTITY_ENTERED,,,,,,,,,CF-N,,,800,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.",X-Ray Fluorescence,ND,,34001010505,3044,39.464872,-74.448736
NJ,340010006,1,IMPROVE,2014,3,13-Jul-14,00:00,88112,Chromium (PM2.5),AQS_20171121,24 HOURS,0.0001,105,UG/CU METER (LC),3,,0.0001,L,88112,Chromium (PM2.5),,0.0001,ENTITY_ENTERED,,,,,,,,,CF-N,,,800,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.",X-Ray Fluorescence,,,34001010505,3044,39.464872,-74.448736
NJ,340010006,1,IMPROVE,2015,2,05-Jun-15,00:00,88112,Chromium (PM2.5),AQS_20171121,24 HOURS,0.0001,105,UG/CU METER (LC),3,,0.0001,L,88112,Chromium (PM2.5),,0.0001,ENTITY_ENTERED,,,,,,,,,CF-N,,,800,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.",X-Ray Fluorescence,,,34001010505,3044,39.464872,-74.448736
NJ,340010006,1,IMPROVE,2014,2,01-Jun-14,00:00,88112,Chromium (PM2.5),AQS_20171121,24 HOURS,0.0002,105,UG/CU METER (LC),3,,0.0002,L,88112,Chromium (PM2.5),,0.0001,ENTITY_ENTERED,,,,,,,,,CF-N,,,800,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.",X-Ray Fluorescence,,,34001010505,3044,39.464872,-74.448736
NJ,340010006,1,IMPROVE,2014,2,04-Jun-14,00:00,88112,Chromium (PM2.5),AQS_20171121,24 HOURS,0.0003,105,UG/CU METER (LC),3,,0.0003,L,88112,Chromium (PM2.5),,0.0001,ENTITY_ENTERED,,,,,,,,,CF-N,,,800,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.",X-Ray Fluorescence,,,34001010505,3044,39.464872,-74.448736
NJ,340010006,1,IMPROVE,2014,2,07-Jun-14,00:00,88112,Chromium (PM2.5),AQS_20171121,24 HOURS,0.0001,105,UG/CU METER (LC),3,,0.0001,L,88112,Chromium (PM2.5),,0.0001,ENTITY_ENTERED,,,,,,,,,CF-N,,,800,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.",X-Ray Fluorescence,,,34001010505,3044,39.464872,-74.448736
NJ,340010006,1,IMPROVE,2014,2,10-Jun-14,00:00,88112,Chromium (PM2.5),AQS_20171121,24 HOURS,0.0001,105,UG/CU METER (LC),3,,0.0001,L,88112,Chromium (PM2.5),,0.0001,ENTITY_ENTERED,,,,,,,,,CF-N,,,800,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.",X-Ray Fluorescence,,,34001010505,3044,39.464872,-74.448736
NJ,340010006,1,IMPROVE,2014,2,13-Jun-14,00:00,88112,Chromium (PM2.5),AQS_20171121,24 HOURS,0.0001,105,UG/CU METER (LC),3,,0.0001,L,88112,Chromium (PM2.5),,0.0001,ENTITY_ENTERED,,,,,,,,,CF-N,,,800,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.",X-Ray Fluorescence,,,34001010505,3044,39.464872,-74.448736
NJ,340010006,1,IMPROVE,2014,2,16-Jun-14,00:00,88112,Chromium (PM2.5),AQS_20171121,24 HOURS,0.0002,105,UG/CU METER (LC),3,,0.0002,L,88112,Chromium (PM2.5),,0.0001,ENTITY_ENTERED,,,,,,,,,CF-N,,,800,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.",X-Ray Fluorescence,,,34001010505,3044,39.464872,-74.448736
NJ,340010006,1,IMPROVE,2014,2,19-Jun-14,00:00,88112,Chromium (PM2.5),AQS_20171121,24 HOURS,0.0002,105,UG/CU METER (LC),3,,0.0002,L,88112,Chromium (PM2.5),,0.0001,ENTITY_ENTERED,,,,,,,,,CF-N,,,800,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.",X-Ray Fluorescence,,,34001010505,3044,39.464872,-74.448736
NJ,340010006,1,IMPROVE,2014,2,22-Jun-14,00:00,88112,Chromium (PM2.5),AQS_20171121,24 HOURS,0.0001,105,UG/CU METER (LC),3,,0.0001,L,88112,Chromium (PM2.5),,0.0001,ENTITY_ENTERED,,,,,,,,,CF-N,,,800,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.",X-Ray Fluorescence,,,34001010505,3044,39.464872,-74.448736
NJ,340010006,1,IMPROVE,2014,2,25-Jun-14,00:00,88112,Chromium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88112,Chromium (PM2.5),,0.0001,ENTITY_ENTERED,,,,,,,,,CF-N,,,800,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.",X-Ray Fluorescence,ND,,34001010505,3044,39.464872,-74.448736
NJ,340010006,1,IMPROVE,2014,2,28-Jun-14,00:00,88112,Chromium (PM2.5),AQS_20171121,24 HOURS,0.0001,105,UG/CU METER (LC),3,,0.0001,L,88112,Chromium (PM2.5),,0.0001,ENTITY_ENTERED,,,,,,,,,CF-N,,,800,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.",X-Ray Fluorescence,,,34001010505,3044,39.464872,-74.448736
NJ,340010006,1,IMPROVE,2014,3,01-Jul-14,00:00,88112,Chromium (PM2.5),AQS_20171121,24 HOURS,0.0002,105,UG/CU METER (LC),3,,0.0002,L,88112,Chromium (PM2.5),,0.0001,ENTITY_ENTERED,,,,,,,,,CF-N,,,800,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.",X-Ray Fluorescence,,,34001010505,3044,39.464872,-74.448736
NJ,340010006,1,IMPROVE,2014,3,04-Jul-14,00:00,88112,Chromium (PM2.5),AQS_20171121,24 HOURS,0.0003,105,UG/CU METER (LC),3,,0.0003,L,88112,Chromium (PM2.5),,0.0001,ENTITY_ENTERED,,,,,,,,,CF-N,,,800,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.",X-Ray Fluorescence,,,34001010505,3044,39.464872,-74.448736
NJ,340010006,1,IMPROVE,2014,3,30-Aug-14,00:00,88112,Chromium (PM2.5),AQS_20171121,24 HOURS,0.0001,105,UG/CU METER (LC),3,,0.0001,L,88112,Chromium (PM2.5),,0.0001,ENTITY_ENTERED,,,,,,,,,CF-N,,,800,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.",X-Ray Fluorescence,,,34001010505,3044,39.464872,-74.448736
NJ,340010006,1,IMPROVE,2014,3,31-Jul-14,00:00,88112,Chromium (PM2.5),AQS_20171121,24 HOURS,0.0002,105,UG/CU METER (LC),3,,0.0002,L,88112,Chromium (PM2.5),,0.0001,ENTITY_ENTERED,,,,,,,,,CF-N,,,800,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.",X-Ray Fluorescence,,,34001010505,3044,39.464872,-74.448736
NJ,340010006,1,IMPROVE,2014,3,21-Aug-14,00:00,88112,Chromium (PM2.5),AQS_20171121,24 HOURS,0.0001,105,UG/CU METER (LC),3,,0.0001,L,88112,Chromium (PM2.5),,0.0001,ENTITY_ENTERED,,,,,,,,,CF-N,,,800,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.",X-Ray Fluorescence,,,34001010505,3044,39.464872,-74.448736
NJ,340010006,1,IMPROVE,2014,3,18-Aug-14,00:00,88112,Chromium (PM2.5),AQS_20171121,24 HOURS,0.0003,105,UG/CU METER (LC),3,,0.0003,L,88112,Chromium (PM2.5),,0.0002,ENTITY_ENTERED,,,,,,,,,CF-N,,,800,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.",X-Ray Fluorescence,,,34001010505,3044,39.464872,-74.448736
NJ,340010006,1,IMPROVE,2014,3,15-Aug-14,00:00,88112,Chromium (PM2.5),AQS_20171121,24 HOURS,0.0004,105,UG/CU METER (LC),3,,0.0004,L,88112,Chromium (PM2.5),,0.0002,ENTITY_ENTERED,,,,,,,,,CF-N,,,800,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.",X-Ray Fluorescence,,,34001010505,3044,39.464872,-74.448736
NJ,340010006,1,IMPROVE,2014,3,12-Aug-14,00:00,88112,Chromium (PM2.5),AQS_20171121,24 HOURS,0.0001,105,UG/CU METER (LC),3,,0.0001,L,88112,Chromium (PM2.5),,0.0002,ENTITY_ENTERED,,,,,,,,,CF-N,,,800,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.",X-Ray Fluorescence,,Y,34001010505,3044,39.464872,-74.448736
NJ,340010006,1,IMPROVE,2014,3,09-Aug-14,00:00,88112,Chromium (PM2.5),AQS_20171121,24 HOURS,0.0003,105,UG/CU METER (LC),3,,0.0003,L,88112,Chromium (PM2.5),,0.0002,ENTITY_ENTERED,,,,,,,,,CF-N,,,800,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.",X-Ray Fluorescence,,,34001010505,3044,39.464872,-74.448736
NJ,340010006,1,IMPROVE,2014,3,07-Jul-14,00:00,88112,Chromium (PM2.5),AQS_20171121,24 HOURS,0.0002,105,UG/CU METER (LC),3,,0.0002,L,88112,Chromium (PM2.5),,0.0001,ENTITY_ENTERED,,,,,,,,,CF-N,,,800,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.",X-Ray Fluorescence,,,34001010505,3044,39.464872,-74.448736
NJ,340010006,1,IMPROVE,2014,3,03-Aug-14,00:00,88112,Chromium (PM2.5),AQS_20171121,24 HOURS,0.0001,105,UG/CU METER (LC),3,,0.0001,L,88112,Chromium (PM2.5),,0.0002,ENTITY_ENTERED,,,,,,,,,CF-N,,,800,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.",X-Ray Fluorescence,,Y,34001010505,3044,39.464872,-74.448736
NJ,340010006,1,IMPROVE,2014,3,10-Jul-14,00:00,88112,Chromium (PM2.5),AQS_20171121,24 HOURS,0.0001,105,UG/CU METER (LC),3,,0.0001,L,88112,Chromium (PM2.5),,0.0001,ENTITY_ENTERED,,,,,,,,,CF-N,,,800,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.",X-Ray Fluorescence,,,34001010505,3044,39.464872,-74.448736
NJ,340010006,1,IMPROVE,2014,3,28-Jul-14,00:00,88112,Chromium (PM2.5),AQS_20171121,24 HOURS,0.0001,105,UG/CU METER (LC),3,,0.0001,L,88112,Chromium (PM2.5),,0.0001,ENTITY_ENTERED,,,,,,,,,CF-N,,,800,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.",X-Ray Fluorescence,,,34001010505,3044,39.464872,-74.448736
NJ,340010006,1,IMPROVE,2014,3,25-Jul-14,00:00,88112,Chromium (PM2.5),AQS_20171121,24 HOURS,0.0001,105,UG/CU METER (LC),3,,0.0001,L,88112,Chromium (PM2.5),,0.0001,ENTITY_ENTERED,,,,,,,,,CF-N,,,800,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.",X-Ray Fluorescence,,,34001010505,3044,39.464872,-74.448736
NJ,340010006,1,IMPROVE,2014,3,22-Jul-14,00:00,88112,Chromium (PM2.5),AQS_20171121,24 HOURS,0.0002,105,UG/CU METER (LC),3,,0.0002,L,88112,Chromium (PM2.5),,0.0001,ENTITY_ENTERED,,,,,,,,,CF-N,,,800,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.",X-Ray Fluorescence,,,34001010505,3044,39.464872,-74.448736
NJ,340010006,1,IMPROVE,2014,3,19-Jul-14,00:00,88112,Chromium (PM2.5),AQS_20171121,24 HOURS,0.0001,105,UG/CU METER (LC),3,,0.0001,L,88112,Chromium (PM2.5),,0.0001,ENTITY_ENTERED,,,,,,,,,CF-N,,,800,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.",X-Ray Fluorescence,,,34001010505,3044,39.464872,-74.448736
